month,property_type,is_new_build,sales_volume,median_price,total_revenue
2015-12-01,S,1,2969,204950.0,677011506.0
2015-12-01,T,0,24295,162000.0,5467329045.0
2015-12-01,T,1,2761,198500.0,638391407.0
2016-01-01,D,0,13736,301375.0,5298071445.0
2016-01-01,D,1,1518,289995.0,518572030.0
2016-01-01,F,0,12146,189972.5,3301620608.0
2016-01-01,F,1,2539,250000.0,934117444.0
2016-01-01,O,0,1340,339034.5,2343379788.0
2016-01-01,O,1,38,79355.0,19787715.0
2016-01-01,S,0,16213,184500.0,3913360310.0
2016-01-01,S,1,965,193950.0,220535947.0
2016-01-01,T,0,19084,165000.0,4549007547.0
2016-01-01,T,1,989,209500.0,254865898.0
2016-02-01,D,0,14703,299995.0,5555703321.0
2016-02-01,D,1,1936,295997.5,656276224.0
2016-02-01,F,0,13384,185000.0,3432037732.0
2016-02-01,F,1,2962,235000.0,1085401668.0
2016-02-01,O,0,1338,300000.0,1629726494.0
2016-02-01,O,1,55,79500.0,16748221.0
2016-02-01,S,0,17358,182500.0,4062789843.0
2016-02-01,S,1,1301,194950.0,289412100.0
2016-02-01,T,0,20895,162500.0,4715208290.0
2016-02-01,T,1,1168,204950.0,280320763.0
2016-03-01,D,0,24570,305000.0,9932223351.0
2016-03-01,D,1,3563,307250.0,1284950663.0
2016-03-01,F,0,31930,185000.0,8835618818.0
2016-03-01,F,1,6566,229950.0,2306032263.0
2016-03-01,O,0,2309,275000.0,2555858593.0
2016-03-01,O,1,145,50450.0,40209930.0
2016-03-01,S,0,28469,182500.0,7016423279.0
2016-03-01,S,1,2160,199950.0,499114729.0
2016-03-01,T,0,40463,160000.0,9499225409.0
2016-03-01,T,1,2235,199995.0,576628830.0
2016-04-01,D,0,11697,287500.0,4225241237.0
2016-04-01,D,1,2485,299995.0,857885509.0
2016-04-01,F,0,8460,182000.0,2158759579.0
2016-04-01,F,1,2551,266995.0,1089046564.0
2016-04-01,O,0,1680,300000.0,1831626577.0
2016-04-01,O,1,66,76312.5,12273540.0
2016-04-01,S,0,14024,178000.0,3181056903.0
2016-04-01,S,1,1546,208414.0,354639514.0
2016-04-01,T,0,15525,160000.0,3290408169.0
2016-04-01,T,1,1364,201500.0,340280823.0
2016-05-01,D,0,13555,293000.0,4888847300.0
2016-05-01,D,1,2549,300000.0,870976797.0
2016-05-01,F,0,10170,190000.0,2700771469.0
2016-05-01,F,1,2735,254995.0,1030646753.0
2016-05-01,O,0,1941,295000.0,2225213567.0
2016-05-01,O,1,91,110000.0,32001834.0
2016-05-01,S,0,16348,182000.0,3762741735.0
2016-05-01,S,1,1551,207688.0,363960953.0
2016-05-01,T,0,17936,165000.0,3974015566.0
2016-05-01,T,1,1370,207995.0,334694628.0
2016-06-01,D,0,16304,305000.0,6197013766.0
2016-06-01,D,1,4398,309995.0,1552347138.0
2016-06-01,F,0,12114,189000.0,3184611644.0
2016-06-01,F,1,4129,290000.0,1597172414.0
2016-06-01,O,0,2593,250000.0,3026485934.0
2016-06-01,O,1,212,75000.0,36599595.0
2016-06-01,S,0,18868,185000.0,4508026980.0
2016-06-01,S,1,2843,209995.0,665206655.0
2016-06-01,T,0,21128,167000.0,4745856716.0
2016-06-01,T,1,2159,201995.0,529441556.0
2016-07-01,D,0,18762,312500.0,7297547265.0
2016-07-01,D,1,2193,300000.0,768943522.0
2016-07-01,F,0,13485,191000.0,3524248632.0
2016-07-01,F,1,3229,275000.0,1176599672.0
2016-07-01,O,0,2597,235000.0,2490618245.0
2016-07-01,O,1,245,37500.0,29309996.0
2016-07-01,S,0,21828,188000.0,5271443435.0
2016-07-01,S,1,1242,201772.5,283089099.0
2016-07-01,T,0,23466,170000.0,5439475652.0
2016-07-01,T,1,1140,217997.5,305174693.0
2016-08-01,D,0,19624,315000.0,7697195724.0
2016-08-01,D,1,2266,310000.0,790485651.0
2016-08-01,F,0,13544,193000.0,3460994039.0
2016-08-01,F,1,4174,215000.0,1252800973.0
2016-08-01,O,0,2905,235000.0,2608948307.0
2016-08-01,O,1,601,72950.0,62141911.0
2016-08-01,S,0,21981,192500.0,5348647687.0
2016-08-01,S,1,1444,204995.0,331550862.0
2016-08-01,T,0,23929,173000.0,5536865391.0
2016-08-01,T,1,1217,218000.0,324461221.0
2016-09-01,D,0,17868,315000.0,7147445881.0
2016-09-01,D,1,2787,306995.0,974415781.0
2016-09-01,F,0,13168,185000.0,3351589045.0
2016-09-01,F,1,3279,287500.0,1262394318.0
2016-09-01,O,0,4816,245000.0,5401818270.0
2016-09-01,O,1,821,75000.0,71766237.0
2016-09-01,S,0,21289,187500.0,5134201046.0
2016-09-01,S,1,1753,205000.0,409884569.0
2016-09-01,T,0,21925,168000.0,4959444158.0
2016-09-01,T,1,1459,222995.0,398171775.0
2016-10-01,D,0,16581,311400.0,6485471465.0
2016-10-01,D,1,2459,315000.0,879528471.0
2016-10-01,F,0,12142,185000.0,3113343008.0
2016-10-01,F,1,3537,310000.0,1488456763.0
2016-10-01,O,0,5110,227500.0,4974048389.0
2016-10-01,O,1,349,50995.0,83688185.0
2016-10-01,S,0,19826,185000.0,4694678148.0
2016-10-01,S,1,1619,215000.0,386623476.0
2016-10-01,T,0,20861,165000.0,4590233673.0
2016-10-01,T,1,1308,227250.0,361199403.0
2016-11-01,D,0,17271,310000.0,6762245596.0
2016-11-01,D,1,2668,309247.5,927646752.0
2016-11-01,F,0,12726,184997.0,3286260169.0
2016-11-01,F,1,3551,289000.0,1360190804.0
2016-11-01,O,0,5367,230000.0,5831656440.0
2016-11-01,O,1,831,48950.0,62931024.0
2016-11-01,S,0,20714,187000.0,4916765669.0
2016-11-01,S,1,1644,208000.0,383454254.0
2016-11-01,T,0,21773,165000.0,4854338183.0
2016-11-01,T,1,1277,215000.0,331563066.0
2016-12-01,D,0,17381,310000.0,6785224580.0
2016-12-01,D,1,4291,314995.0,1508458832.0
2016-12-01,F,0,13148,189000.0,3710180158.0
2016-12-01,F,1,4231,272841.0,1672167207.0
2016-12-01,O,0,5501,250000.0,6567617825.0
2016-12-01,O,1,361,56700.0,74923224.0
2016-12-01,S,0,21009,187000.0,5009834498.0
2016-12-01,S,1,2802,215972.5,678445146.0
2016-12-01,T,0,22531,166000.0,5219722686.0
2016-12-01,T,1,2182,217972.5,550979683.0
2017-01-01,D,0,13231,320000.0,5360596283.0
2017-01-01,D,1,1330,315995.0,481384536.0
2017-01-01,F,0,10427,191000.0,2868366352.0
2017-01-01,F,1,2481,275000.0,945849650.0
2017-01-01,O,0,4481,235000.0,4322101812.0
2017-01-01,O,1,335,56700.0,42694674.0
2017-01-01,S,0,16053,191500.0,3948262128.0
2017-01-01,S,1,889,214995.0,219583127.0
2017-01-01,T,0,17749,167000.0,4120773892.0
2017-01-01,T,1,699,214950.0,183106690.0
2017-02-01,D,0,13297,315000.0,5290215241.0
2017-02-01,D,1,1514,324995.0,544981359.0
2017-02-01,F,0,11089,190000.0,2973825073.0
2017-02-01,F,1,2520,265997.5,949620074.0
2017-02-01,O,0,4128,246613.0,4081698701.0
2017-02-01,O,1,200,64500.0,108999960.0
2017-02-01,S,0,16409,190000.0,3960189088.0
2017-02-01,S,1,951,213995.0,227803706.0
2017-02-01,T,0,18139,166000.0,4134484906.0
2017-02-01,T,1,731,205000.0,184001228.0
2017-03-01,D,0,14843,310500.0,5911959504.0
2017-03-01,D,1,1990,308995.0,683547822.0
2017-03-01,F,0,12530,187500.0,3378529769.0
2017-03-01,F,1,2039,297925.0,830096421.0
2017-03-01,O,0,5279,255000.0,5926342867.0
2017-03-01,O,1,217,61995.0,32096230.0
2017-03-01,S,0,19480,187000.0,4731134787.0
2017-03-01,S,1,1263,203995.0,287009803.0
2017-03-01,T,0,21533,160000.0,4831969786.0
2017-03-01,T,1,1011,211995.0,251624685.0
2017-04-01,D,0,13457,318000.0,5490989433.0
2017-04-01,D,1,1013,321000.0,363639552.0
2017-04-01,F,0,9697,191940.0,2737033612.0
2017-04-01,F,1,1065,320000.0,476632756.0
2017-04-01,O,0,3735,250000.0,4172980287.0
2017-04-01,O,1,76,25000.0,8287694.0
2017-04-01,S,0,16376,190000.0,3971738123.0
2017-04-01,S,1,623,209950.0,149820035.0
2017-04-01,T,0,17955,165000.0,4272726054.0
2017-04-01,T,1,440,220000.0,118206288.0
2017-05-01,D,0,13680,310000.0,5388897953.0
2017-05-01,D,1,519,325000.0,181743286.0
2017-05-01,F,0,9439,192000.0,2559977151.0
2017-05-01,F,1,426,403997.5,223351402.0
2017-05-01,O,0,3432,248000.0,3749595229.0
2017-05-01,O,1,58,25000.0,4147960.0
2017-05-01,S,0,17187,191000.0,4190826890.0
2017-05-01,S,1,319,219995.0,80832749.0
2017-05-01,T,0,18640,166675.0,4193523537.0
2017-05-01,T,1,222,201997.5,53457430.0
2017-06-01,D,0,6868,320000.0,2736549069.0
2017-06-01,D,1,70,332475.0,25800725.0
2017-06-01,F,0,4195,194000.0,1185878925.0
2017-06-01,F,1,64,294997.5,27521383.0
2017-06-01,O,0,1510,210000.0,975833958.0
2017-06-01,O,1,22,14210.5,427924.0
2017-06-01,S,0,8274,197000.0,2078243748.0
2017-06-01,S,1,34,220972.5,8240581.0
2017-06-01,T,0,8840,170000.0,2098678615.0
2017-06-01,T,1,24,165972.5,4464686.0
